,id,c_time,entered_competition_cnt,code_share_cnt,talk_board_cnt,country_code,python_level,ds_level,sms_auth_date
17429,23957,2020-09-07 1:18,0,0,0,82,1,1,
17430,11315,2020-09-07 3:19,0,0,0,82,1,1,
17431,6944,2020-09-07 8:30,1,1,1,82,1,1,
17432,926,2020-09-07 9:55,2,0,0,82,1,1,
17433,1235,2020-09-07 10:35,1,0,0,82,1,1,
17434,22360,2020-09-07 10:56,1,0,0,82,1,1,
17435,6585,2020-09-07 10:58,0,0,0,82,1,1,
17436,3568,2020-09-07 12:35,1,0,0,82,1,1,
17437,12347,2020-09-07 12:41,1,0,0,82,1,1,
17438,18957,2020-09-07 12:45,1,0,0,82,1,1,
17439,19788,2020-09-07 12:58,1,0,0,82,1,1,
17440,122,2020-09-07 13:32,1,0,0,82,1,1,
17441,1909,2020-09-07 13:56,1,0,0,82,1,1,
17442,17518,2020-09-07 14:12,1,0,0,82,1,1,
17443,20072,2020-09-07 14:15,1,0,0,82,1,1,
17444,630,2020-09-07 14:32,1,0,0,82,1,1,
17445,6054,2020-09-07 14:34,1,0,0,82,1,1,
17446,19199,2020-09-07 14:50,1,0,0,82,1,1,
17447,12317,2020-09-07 15:30,1,0,0,82,1,1,
17448,3767,2020-09-07 15:52,2,0,0,82,1,1,
17449,23992,2020-09-07 16:08,0,0,0,82,1,1,
17450,9185,2020-09-07 16:17,3,0,0,82,1,1,
17451,20751,2020-09-07 16:19,0,0,0,82,1,1,
17452,5179,2020-09-07 16:57,1,0,0,82,1,1,
17453,7518,2020-09-07 17:06,4,0,0,82,1,1,
17454,2853,2020-09-07 18:04,0,0,0,82,1,1,
17455,21899,2020-09-07 18:42,5,0,0,82,1,1,
17456,19846,2020-09-07 18:54,0,0,0,82,1,1,
17457,1446,2020-09-07 21:01,0,0,0,82,1,1,
17458,15371,2020-09-07 21:33,1,0,0,82,1,1,
17459,2411,2020-09-07 21:40,1,0,1,82,1,1,
17460,12358,2020-09-07 21:49,1,0,0,82,1,1,
17461,160,2020-09-07 23:07,2,0,0,82,1,1,
17462,6844,2020-09-07 23:48,3,0,0,82,1,1,
17463,2413,2020-09-08 3:12,3,0,0,82,1,1,
17464,1416,2020-09-08 7:56,0,0,0,82,1,1,
17465,19401,2020-09-08 8:11,1,0,0,82,1,1,
17466,11554,2020-09-08 9:42,0,0,0,82,1,1,
17467,12330,2020-09-08 10:14,1,0,0,82,1,1,
17468,22717,2020-09-08 10:42,3,0,0,82,1,1,
17469,301,2020-09-08 10:47,3,0,0,82,1,1,
17470,19329,2020-09-08 11:31,1,0,0,82,1,1,
17471,3050,2020-09-08 12:23,1,0,0,82,1,1,
17472,4485,2020-09-08 12:26,1,0,0,82,1,1,
17473,11683,2020-09-08 12:59,4,0,0,82,1,1,
17474,4628,2020-09-08 13:56,0,0,0,82,1,1,
17475,6002,2020-09-08 14:06,5,0,0,82,1,1,
17476,2676,2020-09-08 14:47,1,0,0,82,1,1,
17477,17290,2020-09-08 15:31,1,0,0,82,1,1,
17478,24265,2020-09-08 15:33,1,0,0,82,1,1,
17479,21463,2020-09-08 16:17,4,0,0,82,1,1,
17480,10064,2020-09-08 16:17,2,0,0,82,1,1,
17481,18283,2020-09-08 16:24,1,0,0,82,1,1,
17482,10286,2020-09-08 16:32,1,0,0,82,1,1,
17483,24378,2020-09-08 16:33,1,0,0,82,1,1,
17484,23607,2020-09-08 16:38,0,0,0,82,1,1,
17485,12493,2020-09-08 16:40,0,0,0,82,1,1,
17486,10539,2020-09-08 17:00,0,0,0,82,1,1,
17487,12809,2020-09-08 17:52,0,0,0,82,1,1,
17488,4473,2020-09-08 17:59,1,0,0,82,1,1,
17489,21842,2020-09-08 19:27,1,0,0,82,1,1,
17490,9906,2020-09-08 19:36,1,0,0,82,1,1,
17491,12254,2020-09-08 19:48,4,0,0,82,1,1,
17492,22202,2020-09-08 20:20,2,0,0,82,1,1,
17493,4395,2020-09-08 21:20,2,0,0,82,1,1,
17494,21447,2020-09-08 22:10,2,0,0,82,1,1,
17495,1570,2020-09-08 22:14,1,0,0,82,1,1,
17496,453,2020-09-08 22:25,0,0,0,82,1,1,
17497,8054,2020-09-08 23:18,4,0,0,82,1,1,
17498,14453,2020-09-08 23:20,1,0,0,82,1,1,
17499,1319,2020-09-08 23:28,1,0,0,82,1,1,
17500,2968,2020-09-08 23:50,0,0,0,82,1,1,
17501,8836,2020-09-09 3:00,1,0,0,82,1,1,
17502,15095,2020-09-09 9:28,1,0,0,82,1,1,
17503,11873,2020-09-09 11:22,2,0,0,82,1,1,
17504,12206,2020-09-09 11:33,0,0,0,82,1,1,
17505,7185,2020-09-09 11:38,12,0,0,82,1,1,
17506,19837,2020-09-09 11:47,1,0,0,82,1,1,
17507,18476,2020-09-09 11:57,0,0,0,82,1,1,
17508,5979,2020-09-09 13:37,0,0,0,82,1,1,
17509,8468,2020-09-09 13:38,5,0,0,82,1,1,
17510,20919,2020-09-09 13:43,0,0,0,82,1,1,
17511,15011,2020-09-09 13:56,1,0,0,82,1,1,
17512,23615,2020-09-09 13:57,0,0,0,82,1,1,
17513,14418,2020-09-09 14:18,1,0,0,82,1,1,
17514,7774,2020-09-09 14:26,1,0,1,82,1,1,
17515,15536,2020-09-09 14:53,2,0,0,82,1,1,
17516,10878,2020-09-09 15:21,1,0,0,82,1,1,
17517,3420,2020-09-09 15:21,0,0,0,82,1,1,
17518,11563,2020-09-09 16:06,1,0,0,82,1,1,
17519,8489,2020-09-09 16:12,1,0,0,82,1,1,
17520,20228,2020-09-09 16:29,1,0,0,82,1,1,
17521,24070,2020-09-09 17:09,0,0,0,82,1,1,
17522,15589,2020-09-09 17:17,0,0,0,82,1,1,
17523,16164,2020-09-09 17:23,1,0,0,82,1,1,
17524,11973,2020-09-09 18:00,1,0,0,82,1,1,
17525,1510,2020-09-09 18:39,2,0,0,82,1,1,
17526,73,2020-09-09 19:26,3,0,0,82,1,1,
17527,14941,2020-09-09 19:27,3,0,0,82,1,1,
17528,964,2020-09-09 19:27,1,0,0,82,1,1,
17529,24740,2020-09-09 19:28,4,0,0,82,1,1,
17530,5790,2020-09-09 19:40,1,0,0,82,1,1,
17531,20742,2020-09-09 20:59,2,0,0,82,1,1,
17532,9499,2020-09-09 21:37,1,0,0,82,1,1,
17533,8928,2020-09-09 22:01,0,0,0,82,1,1,
17534,2779,2020-09-09 22:04,0,0,0,82,1,1,
17535,564,2020-09-09 23:09,1,0,0,82,1,1,
17536,18264,2020-09-09 23:17,1,0,0,82,1,1,
17537,5956,2020-09-09 23:20,1,0,0,82,1,1,
17538,6838,2020-09-09 23:53,0,0,0,82,1,1,
17539,5693,2020-09-10 0:18,3,1,0,82,1,1,
17540,8318,2020-09-10 0:39,1,0,0,82,1,1,
17541,13603,2020-09-10 2:24,1,0,0,82,1,1,
17542,5496,2020-09-10 2:35,4,0,0,82,1,1,
17543,6615,2020-09-10 7:29,5,0,0,82,1,1,
17544,7119,2020-09-10 7:50,0,0,0,82,1,1,
17545,3979,2020-09-10 8:11,1,0,0,82,1,1,
17546,46,2020-09-10 9:31,1,0,0,82,1,1,
17547,9271,2020-09-10 10:04,0,0,0,82,1,1,
17548,3768,2020-09-10 10:55,14,0,0,82,1,1,
17549,24602,2020-09-10 11:02,1,0,0,82,1,1,
17550,21044,2020-09-10 11:32,1,0,0,82,1,1,
17551,9962,2020-09-10 11:55,1,0,0,82,1,1,
17552,17935,2020-09-10 12:55,0,0,0,82,1,1,
17553,6446,2020-09-10 13:23,1,0,0,82,1,1,
17554,2159,2020-09-10 13:34,1,0,0,82,1,1,
17555,14512,2020-09-10 14:20,0,0,0,82,1,1,
17556,16774,2020-09-10 14:32,1,0,0,82,1,1,
17557,9558,2020-09-10 14:39,1,0,0,82,1,1,
17558,9670,2020-09-10 14:43,0,0,0,82,1,1,
17559,14741,2020-09-10 14:54,1,0,0,82,1,1,
17560,23297,2020-09-10 15:20,1,0,0,82,1,1,
17561,23797,2020-09-10 15:38,0,0,0,82,1,1,
17562,19657,2020-09-10 15:39,1,0,0,82,1,1,
17563,6537,2020-09-10 15:41,1,0,0,82,1,1,
17564,6313,2020-09-10 16:10,0,0,0,82,1,1,
17565,2290,2020-09-10 16:27,1,0,0,82,1,1,
17566,19172,2020-09-10 17:18,3,0,0,82,1,1,
17567,16593,2020-09-10 17:26,1,0,0,82,1,1,
17568,15174,2020-09-10 17:48,0,0,0,82,1,1,
17569,8626,2020-09-10 17:58,1,0,0,82,1,1,
17570,3882,2020-09-10 18:06,1,0,0,82,1,1,
17571,3742,2020-09-10 18:38,3,0,0,82,1,1,
17572,17268,2020-09-10 18:50,0,0,0,82,1,1,
17573,7831,2020-09-10 18:51,5,0,0,82,1,1,
17574,5394,2020-09-10 19:30,2,0,0,82,1,1,
17575,282,2020-09-10 19:46,0,0,0,82,1,1,
17576,10035,2020-09-10 20:31,0,0,0,82,1,1,
17577,5377,2020-09-10 21:07,1,0,0,82,1,1,
17578,1995,2020-09-10 22:48,3,0,0,82,1,1,
17579,12083,2020-09-11 0:16,2,0,0,82,1,1,
17580,5037,2020-09-11 0:33,1,0,0,82,1,1,
17581,16209,2020-09-11 3:13,5,0,0,82,1,1,
17582,11492,2020-09-11 6:11,1,0,0,82,1,1,
17583,12416,2020-09-11 11:47,7,0,0,82,1,1,
17584,18227,2020-09-11 12:02,3,0,0,82,1,1,
17585,1325,2020-09-11 12:09,0,0,0,82,1,1,
17586,9335,2020-09-11 12:29,1,0,0,82,1,1,
17587,17868,2020-09-11 12:37,1,0,0,82,1,1,
17588,13353,2020-09-11 12:55,0,0,0,82,1,1,
17589,2323,2020-09-11 12:56,0,0,0,82,1,1,
17590,4496,2020-09-11 13:36,0,0,0,82,1,1,
17591,22335,2020-09-11 14:12,0,0,0,82,1,1,
17592,18846,2020-09-11 14:55,4,0,0,82,1,1,
17593,12745,2020-09-11 15:49,0,0,0,82,1,1,
17594,4577,2020-09-11 16:44,1,0,0,82,1,1,
17595,11903,2020-09-11 16:47,1,0,0,82,1,1,
17596,2293,2020-09-11 16:55,0,0,0,82,1,1,
17597,17503,2020-09-11 17:16,1,0,0,82,1,1,
17598,16566,2020-09-11 17:26,0,0,0,82,1,1,
17599,22664,2020-09-11 17:27,0,0,0,82,1,1,
17600,7267,2020-09-11 17:32,4,0,0,82,1,1,
17601,16390,2020-09-11 17:39,1,0,0,82,1,1,
17602,6385,2020-09-11 17:51,0,0,0,82,1,1,
17603,6724,2020-09-11 18:15,1,0,0,998,1,1,
17604,10425,2020-09-11 19:16,21,0,0,82,1,1,
17605,15900,2020-09-11 19:25,0,0,0,82,1,1,
17606,6377,2020-09-11 19:37,2,0,0,82,1,1,
17607,3940,2020-09-11 21:02,0,0,0,82,1,1,
17608,22164,2020-09-11 22:50,2,0,3,82,1,1,
17609,16790,2020-09-11 23:16,4,0,0,82,1,1,
17610,7056,2020-09-11 23:22,1,0,0,82,1,1,
17611,22193,2020-09-12 1:05,2,0,0,82,1,1,
17612,18904,2020-09-12 1:20,1,0,0,82,1,1,
17613,9198,2020-09-12 1:55,0,0,0,82,1,1,
17614,23565,2020-09-12 2:54,1,0,0,82,1,1,
17615,12602,2020-09-12 8:06,1,0,0,82,1,1,
17616,17235,2020-09-12 9:39,6,0,0,82,1,1,
17617,1562,2020-09-12 10:02,0,0,0,82,1,1,
17618,5068,2020-09-12 10:41,1,0,0,82,1,1,
17619,21532,2020-09-12 12:05,3,0,0,82,1,1,
17620,17584,2020-09-12 12:22,2,0,0,82,1,1,
17621,8170,2020-09-12 13:04,1,0,0,82,1,1,
17622,8162,2020-09-12 14:40,1,0,0,82,1,1,
17623,512,2020-09-12 14:56,1,0,0,82,1,1,
17624,23887,2020-09-12 15:24,1,0,0,998,1,1,
17625,10098,2020-09-12 15:26,2,0,0,82,1,1,
17626,3749,2020-09-12 15:29,5,0,0,82,1,1,
17627,11305,2020-09-12 15:55,1,0,0,82,1,1,
17628,7100,2020-09-12 15:59,1,0,0,82,1,1,
17629,16506,2020-09-12 17:14,1,0,0,82,1,1,
17630,18276,2020-09-12 17:29,0,0,0,82,1,1,
17631,24507,2020-09-12 17:31,2,0,0,82,1,1,
17632,6704,2020-09-12 18:16,1,0,0,82,1,1,
17633,22750,2020-09-12 18:47,1,0,0,82,1,1,
17634,22702,2020-09-12 19:59,1,0,0,82,1,1,
17635,19235,2020-09-12 21:17,0,0,0,82,1,1,
17636,4846,2020-09-12 21:38,1,0,0,82,1,1,
17637,21416,2020-09-12 21:39,6,0,0,82,1,1,
17638,11455,2020-09-12 22:19,1,0,0,82,1,1,
17639,24830,2020-09-12 22:23,3,0,0,82,1,1,
17640,17957,2020-09-12 22:29,1,0,0,82,1,1,
17641,21632,2020-09-12 22:33,1,0,0,82,1,1,
17642,9765,2020-09-13 0:07,2,0,0,82,1,1,
17643,9073,2020-09-13 1:47,2,0,0,82,1,1,
17644,3014,2020-09-13 2:14,1,0,0,82,1,1,
17645,4282,2020-09-13 4:11,0,0,0,82,1,1,
17646,4178,2020-09-13 7:00,0,0,0,82,1,1,
17647,15842,2020-09-13 11:30,0,0,0,82,1,1,
17648,24721,2020-09-13 14:05,0,0,0,82,1,1,
17649,14963,2020-09-13 14:36,1,0,0,82,1,1,
17650,6601,2020-09-13 15:35,0,0,0,82,1,1,
17651,14223,2020-09-13 16:14,1,0,0,82,1,1,
17652,11226,2020-09-13 19:46,1,0,0,82,1,1,
17653,5602,2020-09-13 20:37,1,0,0,82,1,1,
17654,15553,2020-09-13 22:00,2,0,0,82,1,1,
17655,11878,2020-09-13 22:07,1,0,0,82,1,1,
17656,1147,2020-09-13 22:34,2,0,0,82,1,1,
17657,22765,2020-09-13 22:41,2,0,0,82,1,1,
17658,1073,2020-09-13 23:00,0,0,0,82,1,1,
17659,3310,2020-09-13 23:07,0,0,0,82,1,1,
17660,17378,2020-09-14 0:19,2,0,0,82,1,1,
17661,4717,2020-09-14 1:55,1,0,0,82,1,1,
17662,271,2020-09-14 3:13,2,0,0,82,1,1,
17663,22,2020-09-14 5:23,2,0,0,82,1,1,
17664,12623,2020-09-14 12:13,1,0,0,82,1,1,
17665,21934,2020-09-14 12:17,0,0,0,82,1,1,
17666,9615,2020-09-14 14:02,1,0,0,82,1,1,
17667,13350,2020-09-14 15:01,1,0,0,82,1,1,
17668,8903,2020-09-14 15:05,0,0,0,82,1,1,
17669,4435,2020-09-14 15:43,2,0,0,82,1,1,
17670,7734,2020-09-14 15:51,1,0,0,82,1,1,
17671,15720,2020-09-14 16:15,1,0,0,82,1,1,
17672,15792,2020-09-14 16:19,0,0,0,82,1,1,
17673,3320,2020-09-14 16:24,1,0,0,82,1,1,
17674,11413,2020-09-14 17:54,2,0,0,82,1,1,
17675,18134,2020-09-14 18:23,1,1,0,82,1,1,
17676,10127,2020-09-14 19:41,0,0,0,82,1,1,
17677,2715,2020-09-14 20:23,2,0,0,82,1,1,
17678,17947,2020-09-14 20:56,1,0,0,82,1,1,
17679,14687,2020-09-14 22:33,2,0,0,82,1,1,
17680,23533,2020-09-14 22:40,2,0,0,82,1,1,
17681,5876,2020-09-14 22:58,1,0,0,82,1,1,
17682,714,2020-09-14 23:10,1,0,0,82,1,1,
17683,8924,2020-09-14 23:16,1,0,0,82,1,1,
17684,10282,2020-09-14 23:25,0,0,0,82,1,1,
17685,4320,2020-09-15 2:00,2,0,0,82,1,1,
17686,16637,2020-09-15 9:10,2,0,0,82,1,1,
17687,11169,2020-09-15 11:13,1,0,0,82,1,1,
17688,21958,2020-09-15 11:20,0,0,0,82,1,1,
17689,21332,2020-09-15 11:50,4,0,0,82,1,1,
17690,1588,2020-09-15 12:30,1,0,0,82,1,1,
17691,13240,2020-09-15 13:59,0,0,0,82,1,1,
17692,8453,2020-09-15 15:04,0,0,0,82,1,1,
17693,20316,2020-09-15 15:07,0,0,0,82,1,1,
17694,21270,2020-09-15 15:59,3,0,0,82,1,1,
17695,21716,2020-09-15 16:02,1,0,0,82,1,1,
17696,20337,2020-09-15 16:42,1,0,0,82,1,1,
17697,22035,2020-09-15 18:53,1,0,0,82,1,1,
17698,4305,2020-09-15 19:35,1,0,0,82,1,1,
17699,631,2020-09-15 19:36,0,0,0,82,1,1,
17700,8544,2020-09-15 19:37,1,0,0,82,1,1,
17701,20895,2020-09-15 19:53,1,0,0,82,1,1,
17702,20512,2020-09-15 20:51,1,0,0,34,1,1,
17703,16121,2020-09-15 21:07,2,0,0,82,1,1,
17704,272,2020-09-15 21:14,0,0,0,82,1,1,
17705,16222,2020-09-15 22:01,0,0,0,82,1,1,
17706,16776,2020-09-15 22:24,4,0,0,82,1,1,
17707,22376,2020-09-15 23:41,2,0,0,82,1,1,
17708,6934,2020-09-15 23:42,2,0,0,82,1,1,
17709,6322,2020-09-15 23:57,1,0,0,82,1,1,
17710,21894,2020-09-16 0:13,14,0,1,82,1,1,
17711,13267,2020-09-16 8:58,1,0,0,82,1,1,
17712,24061,2020-09-16 9:56,3,0,0,82,1,1,
17713,2153,2020-09-16 10:20,1,0,0,82,1,1,
17714,5412,2020-09-16 10:51,1,0,0,82,1,1,
17715,9217,2020-09-16 11:18,6,0,0,82,1,1,
17716,4950,2020-09-16 11:24,1,0,0,82,1,1,
17717,14826,2020-09-16 11:26,0,0,0,82,1,1,
17718,23138,2020-09-16 14:07,0,0,0,82,1,1,
17719,20331,2020-09-16 14:14,0,0,0,82,1,1,
17720,721,2020-09-16 14:18,2,0,0,82,1,1,
17721,1970,2020-09-16 15:41,5,0,0,82,1,1,
17722,7481,2020-09-16 15:53,0,0,0,82,1,1,
17723,5181,2020-09-16 16:26,2,0,0,82,1,1,
17724,21879,2020-09-16 16:26,7,0,0,82,1,1,
17725,6743,2020-09-16 16:29,1,0,0,82,1,1,
17726,7571,2020-09-16 17:49,1,0,0,82,1,1,
17727,23810,2020-09-16 18:04,1,0,0,82,1,1,
17728,5710,2020-09-16 19:14,1,0,0,82,1,1,
17729,5058,2020-09-16 20:10,1,0,0,82,1,1,
17730,3699,2020-09-16 21:37,1,0,0,82,1,1,
17731,6461,2020-09-16 23:59,7,0,0,82,1,1,
17732,15620,2020-09-17 0:11,0,0,0,82,1,1,
17733,16479,2020-09-17 1:07,0,0,0,82,1,1,
17734,9696,2020-09-17 7:34,1,0,0,1,1,1,
17735,7770,2020-09-17 9:51,1,0,0,82,1,1,
17736,3444,2020-09-17 10:29,0,0,0,82,1,1,
17737,21452,2020-09-17 10:30,2,0,0,82,1,1,
17738,9550,2020-09-17 11:29,1,0,0,82,1,1,
17739,4098,2020-09-17 13:08,1,0,0,82,1,1,
17740,8005,2020-09-17 13:57,1,0,0,82,1,1,
17741,13237,2020-09-17 14:25,1,0,0,82,1,1,
17742,17267,2020-09-17 14:36,0,0,0,82,1,1,
17743,18715,2020-09-17 15:08,5,0,0,82,1,1,
17744,18460,2020-09-17 15:19,2,0,0,82,1,1,
17745,3656,2020-09-17 15:22,1,0,0,82,1,1,
17746,20196,2020-09-17 15:23,1,0,0,82,1,1,
17747,20651,2020-09-17 15:39,3,0,0,82,1,1,
17748,6065,2020-09-17 16:20,3,0,0,82,1,1,
17749,7834,2020-09-17 16:29,1,0,0,82,1,1,
17750,16402,2020-09-17 16:30,0,0,0,82,1,1,
17751,14489,2020-09-17 17:17,0,0,0,82,1,1,
17752,8534,2020-09-17 17:37,0,0,0,82,1,1,
17753,7458,2020-09-17 17:46,2,0,0,82,1,1,
17754,18488,2020-09-17 18:55,0,0,0,82,1,1,
17755,11536,2020-09-17 19:08,1,0,0,82,1,1,
17756,23172,2020-09-17 21:06,1,0,0,82,1,1,
17757,10981,2020-09-17 21:39,1,0,0,82,1,1,
17758,14262,2020-09-17 21:45,1,0,0,82,1,1,
17759,18514,2020-09-17 21:51,0,0,0,82,1,1,
17760,467,2020-09-17 22:22,4,0,0,82,1,1,
17761,4468,2020-09-17 23:32,1,0,0,82,1,1,
17762,18415,2020-09-18 0:51,1,0,0,82,1,1,
17763,17461,2020-09-18 8:22,2,0,0,82,1,1,
17764,12025,2020-09-18 9:15,1,0,0,82,1,1,
17765,14191,2020-09-18 10:20,1,0,0,82,1,1,
17766,10620,2020-09-18 10:58,2,0,0,82,1,1,
17767,5949,2020-09-18 11:34,1,0,0,82,1,1,
17768,3910,2020-09-18 12:23,1,0,0,82,1,1,
17769,23808,2020-09-18 13:06,6,0,0,82,1,1,
17770,16008,2020-09-18 13:33,1,0,0,82,1,1,
17771,1831,2020-09-18 14:20,1,0,0,82,1,1,
17772,1125,2020-09-18 15:09,1,0,0,82,1,1,
17773,17279,2020-09-18 15:42,0,0,0,82,1,1,
17774,2615,2020-09-18 16:39,0,0,0,82,1,1,
17775,20184,2020-09-18 17:34,0,0,0,82,1,1,
17776,22859,2020-09-18 17:58,2,0,0,82,1,1,
17777,5371,2020-09-18 20:46,2,0,0,82,1,1,
17778,4850,2020-09-18 21:48,3,0,0,82,1,1,
17779,7076,2020-09-18 23:22,0,0,0,82,1,1,
17780,16952,2020-09-18 23:26,3,0,0,82,1,1,
17781,14164,2020-09-18 23:31,0,0,0,82,1,1,
17782,22042,2020-09-18 23:51,1,0,0,82,1,1,
17783,19562,2020-09-19 1:57,2,0,0,82,1,1,
17784,14878,2020-09-19 2:15,1,0,0,998,1,1,
17785,19024,2020-09-19 9:23,1,0,0,82,1,1,
17786,14833,2020-09-19 14:40,0,0,0,82,1,1,
17787,14550,2020-09-19 17:18,0,0,0,82,1,1,
17788,22181,2020-09-19 19:37,2,0,0,82,1,1,
17789,19874,2020-09-19 19:57,0,0,0,82,1,1,
17790,1771,2020-09-19 22:33,0,0,0,82,1,1,
17791,9845,2020-09-19 22:46,1,0,0,82,1,1,
17792,9861,2020-09-20 0:42,0,0,0,82,1,1,
17793,12458,2020-09-20 3:05,2,0,0,82,1,1,
17794,1566,2020-09-20 14:42,0,0,0,82,1,1,
17795,5754,2020-09-20 14:45,3,0,0,82,1,1,
17796,11796,2020-09-20 15:54,1,0,0,82,1,1,
17797,16542,2020-09-20 16:17,1,0,0,82,1,1,
17798,18377,2020-09-20 17:26,9,0,0,82,1,1,
17799,18497,2020-09-20 19:27,0,0,0,82,1,1,
17800,18348,2020-09-20 19:41,2,0,0,82,1,1,
17801,19048,2020-09-20 22:10,4,0,0,82,1,1,
17802,5742,2020-09-20 23:24,1,0,0,82,1,1,
17803,9904,2020-09-21 5:02,3,0,0,82,1,1,
17804,6606,2020-09-21 8:46,0,0,0,82,1,1,
17805,19437,2020-09-21 9:25,0,0,0,82,1,1,
17806,9495,2020-09-21 9:33,1,0,0,82,1,1,
17807,19552,2020-09-21 9:46,0,0,0,82,1,1,
17808,18003,2020-09-21 10:43,0,0,0,82,1,1,
17809,21143,2020-09-21 10:49,1,0,0,82,1,1,
17810,24909,2020-09-21 11:27,1,0,0,82,1,1,
17811,14866,2020-09-21 11:37,2,0,0,82,1,1,
17812,6021,2020-09-21 12:40,1,0,0,82,1,1,
17813,11191,2020-09-21 13:44,1,0,0,82,1,1,
17814,15916,2020-09-21 13:53,3,0,0,82,1,1,
17815,3892,2020-09-21 14:03,1,0,0,82,1,1,
17816,4678,2020-09-21 14:08,0,0,0,82,1,1,
17817,24398,2020-09-21 14:10,2,0,0,82,1,1,
17818,4452,2020-09-21 14:47,10,0,0,82,1,1,
17819,4322,2020-09-21 14:52,1,0,0,82,1,1,
17820,16470,2020-09-21 15:18,0,0,0,82,1,1,
17821,743,2020-09-21 15:53,0,0,0,82,1,1,
17822,11644,2020-09-21 16:39,1,0,0,82,1,1,
17823,4936,2020-09-21 16:39,2,0,0,82,1,1,
17824,470,2020-09-21 17:38,1,0,0,82,1,1,
17825,21010,2020-09-21 17:38,1,0,0,82,1,1,
17826,2751,2020-09-21 17:40,1,0,0,82,1,1,
17827,18169,2020-09-21 18:40,3,0,0,82,1,1,
17828,8638,2020-09-21 18:48,0,0,0,82,1,1,
17829,3125,2020-09-21 19:02,1,0,0,82,1,1,
17830,11361,2020-09-21 20:23,0,0,0,82,1,1,
17831,10226,2020-09-21 20:26,1,0,0,82,1,1,
17832,12765,2020-09-21 20:37,3,0,0,82,1,1,
17833,2337,2020-09-21 21:05,3,0,0,82,1,1,
17834,8722,2020-09-21 21:11,0,0,0,82,1,1,
17835,7748,2020-09-21 21:52,3,0,0,82,1,1,
17836,14927,2020-09-21 21:56,1,0,0,82,1,1,
17837,5741,2020-09-21 23:03,2,0,0,82,1,1,
17838,14259,2020-09-21 23:07,1,0,0,82,1,1,
17839,22429,2020-09-22 1:28,1,0,0,82,1,1,
17840,18790,2020-09-22 1:33,3,0,0,82,1,1,
17841,3039,2020-09-22 1:35,3,0,0,82,1,1,
17842,7632,2020-09-22 9:48,1,0,0,82,1,1,
17843,7084,2020-09-22 11:21,1,0,0,82,1,1,
17844,1885,2020-09-22 11:36,0,0,0,82,1,1,
17845,24429,2020-09-22 13:33,0,0,0,82,1,1,
17846,8023,2020-09-22 14:05,1,0,0,82,1,1,
17847,5980,2020-09-22 15:04,3,0,0,82,1,1,
17848,3669,2020-09-22 16:20,0,0,0,82,1,1,
17849,20265,2020-09-22 16:52,1,0,0,82,1,1,
17850,10678,2020-09-22 16:55,0,0,0,82,1,1,
17851,16248,2020-09-22 18:11,1,0,0,82,1,1,
17852,13964,2020-09-22 18:17,3,0,0,82,1,1,
17853,7651,2020-09-22 18:53,1,0,0,82,1,1,
17854,18600,2020-09-22 19:38,1,0,0,82,1,1,
17855,17256,2020-09-22 19:49,1,0,0,82,1,1,
17856,1785,2020-09-22 21:02,1,0,0,82,1,1,
17857,18548,2020-09-22 21:07,1,0,0,82,1,1,
17858,22217,2020-09-22 21:08,1,0,0,82,1,1,
17859,21145,2020-09-22 21:12,1,0,1,82,1,1,
17860,19191,2020-09-22 21:45,0,0,0,82,1,1,
17861,23391,2020-09-22 21:51,0,0,0,82,1,1,
17862,4956,2020-09-23 0:18,1,0,0,82,1,1,
17863,9224,2020-09-23 0:40,5,0,0,82,1,1,
17864,23226,2020-09-23 8:13,0,0,0,82,1,1,
17865,9484,2020-09-23 10:37,0,0,0,82,1,1,
17866,13190,2020-09-23 10:47,1,0,0,82,1,1,
17867,4268,2020-09-23 10:55,0,0,0,82,1,1,
17868,20746,2020-09-23 10:57,1,0,0,82,1,1,
17869,9850,2020-09-23 11:10,0,0,0,82,1,1,
17870,3312,2020-09-23 11:19,0,0,0,82,1,1,
17871,19156,2020-09-23 11:31,0,0,0,82,1,1,
17872,15075,2020-09-23 11:31,1,0,0,82,1,1,
17873,21491,2020-09-23 11:42,1,0,0,82,1,1,
17874,10149,2020-09-23 12:28,0,0,0,82,1,1,
17875,9697,2020-09-23 12:32,1,0,0,82,1,1,
17876,7921,2020-09-23 13:20,1,0,0,82,1,1,
17877,19359,2020-09-23 13:27,2,0,0,82,1,1,
17878,20139,2020-09-23 13:28,1,0,0,82,1,1,
17879,12167,2020-09-23 13:45,1,0,0,82,1,1,
17880,4253,2020-09-23 13:50,6,0,0,82,1,1,
17881,17220,2020-09-23 13:55,4,0,0,82,1,1,
17882,6045,2020-09-23 13:58,1,0,0,82,1,1,
17883,2979,2020-09-23 13:59,1,0,0,82,1,1,
17884,3565,2020-09-23 14:13,3,0,0,82,1,1,
17885,5396,2020-09-23 14:20,1,0,0,82,1,1,
17886,14315,2020-09-23 14:21,2,0,0,82,1,1,
17887,13277,2020-09-23 14:47,1,0,0,82,1,1,
17888,8340,2020-09-23 15:43,0,0,0,82,1,1,
17889,13081,2020-09-23 15:55,9,0,0,82,1,1,
17890,206,2020-09-23 16:37,1,0,0,82,1,1,
17891,10124,2020-09-23 16:38,1,0,0,82,1,1,
17892,21222,2020-09-23 16:39,1,0,0,82,1,1,
17893,8346,2020-09-23 16:42,5,0,0,82,1,1,
